feature_id	sample_id	relative_count
feature_0005	sample_412	395.0
feature_0005	sample_415	1165.0
feature_0005	sample_104	3.0
feature_0005	sample_331	226.0
feature_0005	sample_488	119.0
feature_0005	sample_028	171.0
feature_0005	sample_413	903.0
feature_0005	sample_438	330.0
feature_0005	sample_175	2150.0
feature_0005	sample_170	559.0
feature_0005	sample_457	536.0
feature_0005	sample_127	1096.0
feature_0005	sample_203	582.0
feature_0005	sample_469	1752.0
feature_0005	sample_234	285.0
feature_0005	sample_292	526.0
feature_0005	sample_408	431.0
feature_0005	sample_086	506.0
feature_0005	sample_218	330.0
feature_0005	sample_402	2018.0
feature_0005	sample_179	872.0
feature_0005	sample_027	50.0
feature_0005	sample_107	1009.0
feature_0005	sample_374	679.0
feature_0005	sample_515	316.0
feature_0005	sample_139	379.0
feature_0005	sample_101	196.0
feature_0005	sample_419	1283.0
feature_0005	sample_210	162.0
feature_0005	sample_483	859.0
feature_0005	sample_115	37.0
feature_0005	sample_219	592.0
feature_0005	sample_244	1167.0
feature_0005	sample_342	917.0
feature_0005	sample_034	1476.0
feature_0005	sample_387	203.0
feature_0005	sample_397	342.0
feature_0005	sample_169	167.0
feature_0005	sample_016	54.0
feature_0005	sample_140	29.0
feature_0005	sample_220	402.0
feature_0005	sample_432	665.0
feature_0005	sample_404	158.0
feature_0005	sample_120	116.0
feature_0005	sample_137	268.0
feature_0005	sample_356	37.0
feature_0005	sample_032	282.0
feature_0005	sample_416	525.0
feature_0005	sample_093	103.0
feature_0005	sample_263	508.0
feature_0005	sample_284	692.0
feature_0005	sample_051	1.0
feature_0005	sample_406	788.0
feature_0005	sample_277	99.0
feature_0005	sample_468	586.0
feature_0005	sample_352	783.0
feature_0005	sample_214	39.0
feature_0005	sample_378	310.0
feature_0005	sample_095	615.0
feature_0005	sample_304	307.0
feature_0005	sample_208	335.0
feature_0005	sample_174	564.0
feature_0005	sample_336	101.0
feature_0005	sample_498	354.0
feature_0005	sample_301	293.0
feature_0005	sample_427	90.0
feature_0005	sample_054	718.0
feature_0005	sample_017	148.0
feature_0005	sample_354	17.0
feature_0005	sample_499	111.0
feature_0005	sample_335	375.0
feature_0005	sample_058	208.0
feature_0005	sample_349	248.0
feature_0005	sample_065	275.0
feature_0005	sample_282	865.0
feature_0005	sample_119	132.0
feature_0005	sample_359	93.0
feature_0005	sample_251	223.0
feature_0005	sample_006	18.0
feature_0005	sample_398	6.0
feature_0005	sample_038	346.0
feature_0005	sample_270	880.0
feature_0005	sample_278	223.0
feature_0005	sample_097	268.0
feature_0005	sample_313	10.0
feature_0005	sample_037	7.0
feature_0005	sample_504	664.0
feature_0005	sample_045	216.0
feature_0005	sample_260	39.0
feature_0005	sample_502	892.0
feature_0005	sample_163	101.0
feature_0005	sample_004	609.0
feature_0005	sample_258	5.0
feature_0005	sample_333	164.0
feature_0005	sample_405	1131.0
feature_0005	sample_003	442.0
feature_0005	sample_099	381.0
feature_0005	sample_029	762.0
feature_0005	sample_529	194.0
feature_0005	sample_443	1360.0
feature_0005	sample_508	644.0
feature_0005	sample_201	358.0
feature_0005	sample_143	168.0
feature_0005	sample_353	6.0
feature_0005	sample_096	2.0
feature_0005	sample_312	7.0
feature_0005	sample_460	32.0
feature_0005	sample_332	237.0
feature_0005	sample_108	5.0
feature_0005	sample_281	211.0
feature_0005	sample_481	1249.0
feature_0005	sample_379	1.0
feature_0005	sample_309	156.0
feature_0005	sample_226	1.0
feature_0005	sample_530	1356.0
feature_0005	sample_459	446.0
feature_0005	sample_489	2439.0
feature_0005	sample_316	3.0
feature_0005	sample_345	110.0
feature_0005	sample_288	599.0
feature_0005	sample_368	524.0
feature_0005	sample_225	527.0
feature_0005	sample_153	1346.0
feature_0005	sample_269	803.0
feature_0005	sample_232	162.0
feature_0005	sample_057	223.0
feature_0005	sample_235	5.0
feature_0005	sample_519	179.0
feature_0005	sample_440	2.0
feature_0005	sample_340	243.0
feature_0005	sample_294	344.0
feature_0005	sample_396	143.0
feature_0005	sample_011	221.0
feature_0005	sample_449	298.0
feature_0005	sample_326	487.0
feature_0005	sample_135	417.0
feature_0005	sample_314	145.0
feature_0005	sample_509	23.0
feature_0005	sample_367	195.0
feature_0005	sample_308	31.0
feature_0005	sample_303	104.0
feature_0005	sample_204	11.0
feature_0005	sample_275	148.0
feature_0005	sample_286	105.0
feature_0005	sample_495	163.0
feature_0005	sample_205	238.0
feature_0005	sample_458	213.0
feature_0005	sample_380	250.0
feature_0005	sample_062	144.0
feature_0005	sample_393	59.0
feature_0005	sample_369	822.0
feature_0005	sample_403	70.0
feature_0005	sample_358	108.0
feature_0005	sample_242	263.0
feature_0005	sample_147	48.0
feature_0005	sample_158	13.0
feature_0005	sample_230	4.0
feature_0005	sample_357	1.0
feature_0005	sample_005	6.0
feature_0005	sample_252	810.0
feature_0005	sample_496	111.0
feature_0005	sample_189	86.0
feature_0005	sample_434	1.0
feature_0005	sample_102	28.0
feature_0005	sample_315	102.0
feature_0005	sample_167	3.0
feature_0005	sample_081	96.0
feature_0005	sample_141	584.0
feature_0005	sample_110	68.0
feature_0005	sample_329	185.0
feature_0005	sample_330	21.0
feature_0005	sample_320	4.0
feature_0005	sample_361	399.0
feature_0005	sample_041	1202.0
feature_0005	sample_399	474.0
feature_0005	sample_497	122.0
feature_0005	sample_190	12.0
feature_0005	sample_075	146.0
feature_0005	sample_001	1547.0
feature_0005	sample_321	987.0
feature_0005	sample_188	193.0
feature_0005	sample_250	3.0
feature_0005	sample_523	128.0
feature_0005	sample_194	244.0
feature_0005	sample_328	1.0
feature_0005	sample_069	130.0
feature_0005	sample_437	17.0
feature_0005	sample_247	17.0
feature_0005	sample_423	982.0
feature_0005	sample_160	462.0
feature_0005	sample_435	616.0
feature_0005	sample_261	79.0
feature_0005	sample_200	48.0
feature_0006	sample_116	2.0
feature_0006	sample_267	3.0
feature_0006	sample_318	3.0
feature_0006	sample_394	1.0
feature_0006	sample_193	2.0
feature_0006	sample_376	1.0
feature_0006	sample_475	1.0
feature_0006	sample_527	1.0
feature_0006	sample_490	1.0
feature_0006	sample_471	1.0
feature_0006	sample_071	1.0
feature_0006	sample_348	1.0
feature_0006	sample_323	1.0
feature_0006	sample_295	1.0
feature_0006	sample_182	1.0
feature_0006	sample_179	1.0
feature_0006	sample_032	1.0
feature_0006	sample_406	7.0
feature_0006	sample_335	1.0
feature_0006	sample_481	2.0
feature_0006	sample_167	3.0
feature_0006	sample_329	1.0
feature_0006	sample_361	1.0
feature_0006	sample_001	1.0
feature_0006	sample_321	2.0
feature_0006	sample_435	1.0
feature_0006	sample_261	5.0
feature_0007	sample_447	1.0
feature_0007	sample_410	1.0
feature_0007	sample_298	1.0
feature_0007	sample_352	1.0
feature_0008	sample_136	7.0
feature_0008	sample_324	81.0
feature_0008	sample_400	1.0
feature_0008	sample_373	796.0
feature_0008	sample_142	1.0
feature_0008	sample_271	1.0
feature_0008	sample_494	180.0
feature_0008	sample_067	1.0
feature_0008	sample_381	906.0
feature_0008	sample_417	5.0
feature_0008	sample_177	37.0
feature_0008	sample_527	582.0
feature_0008	sample_362	91.0
feature_0008	sample_255	5.0
feature_0008	sample_191	174.0
feature_0008	sample_103	161.0
feature_0008	sample_493	403.0
feature_0008	sample_216	4.0
feature_0008	sample_401	120.0
feature_0008	sample_129	109.0
feature_0008	sample_074	143.0
feature_0008	sample_295	1.0
feature_0008	sample_182	108.0
feature_0008	sample_297	11.0
feature_0008	sample_453	119.0
feature_0008	sample_169	1745.0
feature_0008	sample_416	88.0
feature_0008	sample_284	2.0
feature_0008	sample_468	64.0
feature_0008	sample_214	5.0
feature_0008	sample_378	32.0
feature_0008	sample_095	230.0
feature_0008	sample_304	318.0
feature_0008	sample_208	1.0
feature_0008	sample_174	11.0
feature_0008	sample_336	7.0
feature_0008	sample_498	119.0
feature_0008	sample_301	178.0
feature_0008	sample_235	98.0
feature_0008	sample_326	94.0
feature_0008	sample_062	32.0
feature_0008	sample_393	37.0
feature_0008	sample_358	47.0
feature_0008	sample_147	40.0
feature_0008	sample_158	57.0
feature_0008	sample_053	10.0
feature_0008	sample_041	1.0
feature_0008	sample_190	13.0
feature_0008	sample_250	480.0
feature_0008	sample_247	88.0
feature_0009	sample_390	1.0
feature_0009	sample_433	67.0
feature_0009	sample_031	3.0
feature_0009	sample_447	43.0
feature_0009	sample_020	294.0
feature_0009	sample_506	126.0
feature_0009	sample_522	1014.0
feature_0009	sample_410	122.0
feature_0009	sample_042	1.0
feature_0009	sample_366	1438.0
feature_0009	sample_116	10793.0
feature_0009	sample_500	2.0
feature_0009	sample_375	2.0
feature_0009	sample_131	4.0
feature_0009	sample_327	3.0
feature_0009	sample_528	86.0
feature_0009	sample_478	3672.0
feature_0009	sample_298	34.0
feature_0009	sample_145	3.0
feature_0009	sample_344	1.0
feature_0009	sample_002	1.0
feature_0009	sample_318	1975.0
feature_0009	sample_324	353.0
feature_0009	sample_109	6.0
feature_0009	sample_134	1179.0
feature_0009	sample_026	396.0
feature_0009	sample_394	2.0
feature_0009	sample_421	4631.0
feature_0009	sample_503	8244.0
feature_0009	sample_467	2.0
feature_0009	sample_446	1.0
feature_0009	sample_462	1.0
feature_0009	sample_491	3013.0
feature_0009	sample_347	1.0
feature_0009	sample_070	1.0
feature_0009	sample_207	1.0
feature_0009	sample_287	1227.0
feature_0009	sample_149	1.0
feature_0009	sample_475	3.0
feature_0009	sample_407	3377.0
feature_0009	sample_388	1.0
feature_0009	sample_373	2317.0
feature_0009	sample_317	2.0
feature_0009	sample_291	1.0
feature_0009	sample_009	1.0
feature_0009	sample_285	10.0
feature_0009	sample_494	947.0
feature_0009	sample_409	3.0
feature_0009	sample_381	5.0
feature_0009	sample_511	1.0
feature_0009	sample_076	1.0
feature_0009	sample_507	1.0
feature_0009	sample_177	3541.0
feature_0009	sample_527	639.0
feature_0009	sample_490	1.0
feature_0009	sample_362	5.0
feature_0009	sample_191	5953.0
feature_0009	sample_132	299.0
feature_0009	sample_371	1.0
feature_0009	sample_216	403.0
feature_0009	sample_148	20.0
feature_0009	sample_165	2.0
feature_0009	sample_117	1.0
feature_0009	sample_480	425.0
feature_0009	sample_129	2.0
feature_0009	sample_229	35.0
feature_0009	sample_295	262.0
feature_0009	sample_015	491.0
feature_0009	sample_182	1370.0
feature_0009	sample_172	48.0
feature_0009	sample_297	825.0
feature_0009	sample_453	228.0
feature_0009	sample_169	2427.0
feature_0009	sample_016	1.0
feature_0009	sample_220	7246.0
feature_0009	sample_432	1.0
feature_0009	sample_454	2.0
feature_0009	sample_120	2.0
feature_0009	sample_137	60.0
feature_0009	sample_356	3184.0
feature_0009	sample_032	111.0
feature_0009	sample_416	323.0
feature_0009	sample_093	1.0
feature_0009	sample_263	367.0
feature_0009	sample_284	4.0
feature_0009	sample_487	1.0
feature_0009	sample_051	2490.0
feature_0009	sample_406	2056.0
feature_0009	sample_277	5135.0
feature_0009	sample_352	793.0
feature_0009	sample_214	366.0
feature_0009	sample_378	10.0
feature_0009	sample_043	1.0
feature_0009	sample_095	119.0
feature_0009	sample_304	608.0
feature_0009	sample_336	54.0
feature_0009	sample_498	256.0
feature_0009	sample_301	614.0
feature_0009	sample_427	72.0
feature_0009	sample_146	1.0
feature_0009	sample_232	100.0
feature_0009	sample_235	154.0
feature_0009	sample_519	1.0
feature_0009	sample_062	120.0
feature_0009	sample_393	67.0
feature_0009	sample_242	1.0
feature_0009	sample_147	507.0
feature_0009	sample_158	5347.0
feature_0009	sample_005	1.0
feature_0009	sample_252	16763.0
feature_0009	sample_189	1.0
feature_0009	sample_315	1.0
feature_0009	sample_167	1517.0
feature_0009	sample_081	1500.0
feature_0009	sample_053	1442.0
feature_0009	sample_141	3.0
feature_0009	sample_329	2.0
feature_0009	sample_330	1.0
feature_0009	sample_320	5.0
feature_0009	sample_361	617.0
feature_0009	sample_041	1.0
feature_0009	sample_497	1119.0
feature_0009	sample_190	506.0
feature_0009	sample_075	6873.0
feature_0009	sample_001	5.0
feature_0009	sample_321	5.0
feature_0009	sample_188	2.0
feature_0009	sample_250	135.0
feature_0009	sample_523	954.0
feature_0009	sample_194	1.0
feature_0009	sample_328	3.0
feature_0009	sample_069	3360.0
feature_0009	sample_437	31.0
feature_0009	sample_247	1.0
feature_0009	sample_423	1.0
feature_0009	sample_160	2.0
feature_0009	sample_435	12.0
feature_0009	sample_261	1713.0
feature_0009	sample_200	1.0
feature_0009	sample_217	1.0
feature_0010	sample_503	1.0
feature_0010	sample_249	1.0
feature_0010	sample_221	1.0
feature_0010	sample_144	1.0
feature_0010	sample_195	2.0
feature_0010	sample_280	1.0
feature_0010	sample_151	1.0
feature_0010	sample_370	1.0
feature_0010	sample_293	1.0
feature_0010	sample_360	1.0
feature_0010	sample_171	1.0
feature_0010	sample_346	1.0
feature_0010	sample_114	1.0
feature_0010	sample_050	2.0
feature_0010	sample_526	1.0
feature_0010	sample_420	1.0
feature_0010	sample_486	1.0
feature_0010	sample_088	1.0
feature_0010	sample_222	1.0
feature_0010	sample_264	1.0
feature_0010	sample_415	1.0
feature_0010	sample_374	1.0
feature_0010	sample_220	1.0
feature_0010	sample_335	1.0
feature_0010	sample_349	1.0
feature_0010	sample_282	1.0
feature_0010	sample_278	1.0
feature_0010	sample_163	1.0
feature_0010	sample_004	1.0
feature_0010	sample_385	1.0
feature_0010	sample_029	1.0
feature_0010	sample_529	2.0
feature_0010	sample_443	1.0
feature_0010	sample_520	1.0
feature_0010	sample_281	2.0
feature_0010	sample_345	1.0
feature_0010	sample_314	1.0
feature_0010	sample_261	1.0
feature_0011	sample_136	1.0
feature_0011	sample_500	3.0
feature_0011	sample_528	1.0
feature_0011	sample_298	1.0
feature_0011	sample_161	16.0
feature_0011	sample_324	3.0
feature_0011	sample_089	1.0
feature_0011	sample_477	1.0
feature_0011	sample_254	2.0
feature_0011	sample_373	3.0
feature_0011	sample_494	2.0
feature_0011	sample_381	1.0
feature_0011	sample_177	4.0
feature_0011	sample_527	5.0
feature_0011	sample_362	4.0
feature_0011	sample_191	1.0
feature_0011	sample_512	1.0
feature_0011	sample_066	1.0
feature_0011	sample_259	1.0
feature_0011	sample_025	1.0
feature_0011	sample_063	1.0
feature_0011	sample_083	1.0
feature_0011	sample_531	1.0
feature_0011	sample_471	2.0
feature_0011	sample_455	3.0
feature_0011	sample_105	2.0
feature_0011	sample_257	1.0
feature_0011	sample_228	14246.0
feature_0011	sample_180	95.0
feature_0011	sample_013	3.0
feature_0011	sample_008	1.0
feature_0011	sample_452	2.0
feature_0011	sample_030	2.0
feature_0011	sample_525	1.0
feature_0011	sample_047	114.0
feature_0011	sample_445	10.0
feature_0011	sample_444	8.0
feature_0011	sample_019	1.0
feature_0011	sample_103	1.0
feature_0011	sample_216	2.0
feature_0011	sample_148	1.0
feature_0011	sample_401	1.0
feature_0011	sample_129	1.0
feature_0011	sample_297	2.0
feature_0011	sample_169	6.0
feature_0011	sample_432	1.0
feature_0011	sample_356	1.0
feature_0011	sample_416	5.0
feature_0011	sample_406	3.0
feature_0011	sample_277	4.0
feature_0011	sample_352	2.0
feature_0011	sample_095	2.0
feature_0011	sample_304	1.0
feature_0011	sample_301	8.0
feature_0011	sample_502	1.0
feature_0011	sample_099	1.0
feature_0011	sample_332	1.0
feature_0011	sample_459	1.0
feature_0011	sample_232	2.0
feature_0011	sample_235	2.0
feature_0011	sample_403	5.0
feature_0011	sample_167	2.0
feature_0011	sample_053	3.0
feature_0011	sample_399	1.0
feature_0011	sample_190	2.0
feature_0011	sample_075	2.0
feature_0011	sample_001	3.0
feature_0011	sample_321	3.0
feature_0011	sample_188	1.0
feature_0011	sample_437	1.0
feature_0011	sample_247	6.0
feature_0011	sample_435	1.0
feature_0012	sample_433	18.0
feature_0012	sample_136	11.0
feature_0012	sample_447	3.0
feature_0012	sample_472	3.0
feature_0012	sample_506	7.0
feature_0012	sample_522	3.0
feature_0012	sample_410	4.0
feature_0012	sample_366	74.0
feature_0012	sample_116	7.0
feature_0012	sample_375	459.0
feature_0012	sample_528	5.0
feature_0012	sample_478	14.0
feature_0012	sample_007	2.0
feature_0012	sample_267	1.0
feature_0012	sample_318	2.0
feature_0012	sample_324	1.0
feature_0012	sample_134	11.0
feature_0012	sample_394	7.0
feature_0012	sample_421	1.0
feature_0012	sample_503	42.0
feature_0012	sample_245	1.0
feature_0012	sample_373	1.0
feature_0012	sample_130	1.0
feature_0012	sample_285	6.0
feature_0012	sample_494	2.0
feature_0012	sample_409	2.0
feature_0012	sample_381	1.0
feature_0012	sample_417	5.0
feature_0012	sample_177	12.0
feature_0012	sample_113	3.0
feature_0012	sample_527	31.0
feature_0012	sample_490	1.0
feature_0012	sample_362	5.0
feature_0012	sample_255	2.0
feature_0012	sample_370	1.0
feature_0012	sample_442	5.0
feature_0012	sample_168	1.0
feature_0012	sample_132	1.0
feature_0012	sample_157	1.0
feature_0012	sample_430	1.0
feature_0012	sample_493	6.0
feature_0012	sample_216	25.0
feature_0012	sample_450	7.0
feature_0012	sample_401	7.0
feature_0012	sample_334	1.0
feature_0012	sample_480	2.0
feature_0012	sample_129	8.0
feature_0012	sample_229	1.0
feature_0012	sample_074	213.0
feature_0012	sample_383	1.0
feature_0012	sample_295	4.0
feature_0012	sample_418	2.0
feature_0012	sample_391	1.0
feature_0012	sample_485	1.0
feature_0012	sample_112	17.0
