stage_index	interaction_id	cell_pair_id	association_pvalue	interaction_strength_like_value
1	interaction_0184	cell_pair_0003	0.0009	-0.234465253637023
1	interaction_0179	cell_pair_0008	0.0009	-0.237863830098888
1	interaction_0042	cell_pair_0006	0.0009	-0.251538766995965
1	interaction_0043	cell_pair_0003	0.0009	-0.263611599296539
1	interaction_0261	cell_pair_0003	0.0009	-0.286304185156641
1	interaction_0260	cell_pair_0004	0.0009	-0.288064643021079
1	interaction_0045	cell_pair_0003	0.0009	-0.295128035543647
1	interaction_0084	cell_pair_0004	0.0009	-0.298672742587059
1	interaction_0122	cell_pair_0003	0.0009	-0.3040061868901
1	interaction_0078	cell_pair_0008	0.0009	-0.3040061868901
1	interaction_0035	cell_pair_0003	0.0009	-0.309359421384307
1	interaction_0122	cell_pair_0008	0.0009	-0.312939311660108
1	interaction_0122	cell_pair_0006	0.0009	-0.321928094887362
1	interaction_0265	cell_pair_0003	0.0009	-0.327348370671615
1	interaction_0173	cell_pair_0002	0.0009	-0.336427664582477
1	interaction_0189	cell_pair_0001	0.0009	-0.341902794648628
1	interaction_0122	cell_pair_0001	0.0009	-0.351074440546879
1	interaction_0220	cell_pair_0001	0.0009	-0.377069649079823
1	interaction_0184	cell_pair_0002	0.0009	-0.38458370273713
1	interaction_0270	cell_pair_0006	0.0009	-0.392137097168765
1	interaction_0225	cell_pair_0004	0.0009	-0.395928676331139
1	interaction_0043	cell_pair_0008	0.0009	-0.415037499278844
1	interaction_0123	cell_pair_0001	0.0009	-0.416962376203336
1	interaction_0180	cell_pair_0006	0.0009	-0.416962376203336
1	interaction_0184	cell_pair_0009	0.0009	-0.428565884123491
1	interaction_0045	cell_pair_0008	0.0009	-0.450084446378045
1	interaction_0035	cell_pair_0008	0.0009	-0.465938397578882
1	interaction_0225	cell_pair_0003	0.0009	-0.475936324222789
1	interaction_0226	cell_pair_0003	0.0009	-0.475936324222789
1	interaction_0041	cell_pair_0002	0.0009	-0.490050853695689
1	interaction_0089	cell_pair_0002	0.0009	-0.496142467422571
1	interaction_0084	cell_pair_0003	0.0009	-0.508403405589552
1	interaction_0245	cell_pair_0003	0.0009	-0.522840788813359
1	interaction_0021	cell_pair_0002	0.0009	-0.522840788813359
1	interaction_0055	cell_pair_0004	0.0009	-0.529072742524873
1	interaction_0225	cell_pair_0006	0.0009	-0.554273296650016
1	interaction_0225	cell_pair_0001	0.0009	-0.558516520417355
1	interaction_0012	cell_pair_0003	0.0009	-0.558516520417355
1	interaction_0039	cell_pair_0003	0.0009	-0.560642821525743
1	interaction_0041	cell_pair_0001	0.0009	-0.57132159005177
1	interaction_0079	cell_pair_0006	0.0009	-0.595096877854869
1	interaction_0195	cell_pair_0006	0.0009	-0.603840510926845
1	interaction_0197	cell_pair_0006	0.0009	-0.603840510926845
1	interaction_0270	cell_pair_0003	0.0009	-0.608232280044003
1	interaction_0100	cell_pair_0003	0.0009	-0.65744525452268
1	interaction_0222	cell_pair_0006	0.0009	-0.673462651860048
1	interaction_0132	cell_pair_0002	0.0009	-0.685013514531485
1	interaction_0084	cell_pair_0008	0.0009	-0.689659879387849
1	interaction_0172	cell_pair_0008	0.0009	-0.689659879387849
1	interaction_0103	cell_pair_0003	0.0009	-0.729770092762002
1	interaction_0044	cell_pair_0006	0.0009	-0.729770092762002
1	interaction_0039	cell_pair_0008	0.0009	-0.749038426466781
1	interaction_0172	cell_pair_0002	0.0009	-0.761213140412883
1	interaction_0195	cell_pair_0003	0.0009	-0.768567591552035
1	interaction_0046	cell_pair_0006	0.0009	-0.77595972578207
1	interaction_0265	cell_pair_0002	0.0009	-0.77595972578207
1	interaction_0055	cell_pair_0003	0.0009	-0.780908941753803
1	interaction_0036	cell_pair_0006	0.0009	-0.795859283219775
1	interaction_0196	cell_pair_0002	0.0009	-0.816037165157405
1	interaction_0014	cell_pair_0004	0.0009	-0.839079811818897
1	interaction_0196	cell_pair_0008	0.0009	-0.849440323424619
1	interaction_0196	cell_pair_0004	0.0009	-0.87038726186953
1	interaction_0078	cell_pair_0002	0.0009	-0.905088352974533
1	interaction_0262	cell_pair_0001	0.0009	-0.957355662591506
1	interaction_0260	cell_pair_0008	0.0009	-0.968604803724466
1	interaction_0014	cell_pair_0006	0.0009	-1.0
1	interaction_0055	cell_pair_0008	0.0009	-1.00288827932483
1	interaction_0197	cell_pair_0001	0.0009	-1.01449956969512
1	interaction_0043	cell_pair_0002	0.0009	-1.07704103576383
1	interaction_0085	cell_pair_0006	0.0009	-1.08314123530025
1	interaction_0045	cell_pair_0002	0.0009	-1.13289427049735
1	interaction_0131	cell_pair_0004	0.0009	-1.14880066140671
1	interaction_0035	cell_pair_0002	0.0009	-1.15842936260448
1	interaction_0265	cell_pair_0008	0.0009	-1.16165326347877
1	interaction_0131	cell_pair_0008	0.0009	-1.17136841831198
1	interaction_0221	cell_pair_0001	0.0009	-1.17788172527066
1	interaction_0219	cell_pair_0001	0.0009	-1.17788172527066
1	interaction_0201	cell_pair_0006	0.0009	-1.21759143507263
1	interaction_0221	cell_pair_0008	0.0009	-1.25497785096274
1	interaction_0219	cell_pair_0008	0.0009	-1.25497785096274
1	interaction_0096	cell_pair_0006	0.0009	-1.26188071121742
1	interaction_0019	cell_pair_0002	0.0009	-1.34739878240348
1	interaction_0100	cell_pair_0002	0.0009	-1.38458370273713
1	interaction_0091	cell_pair_0008	0.0009	-1.42275246440685
1	interaction_0131	cell_pair_0002	0.0009	-1.48196850739783
1	interaction_0247	cell_pair_0003	0.0009	-1.49005085369569
1	interaction_0056	cell_pair_0006	0.0009	-1.50635266602479
1	interaction_0228	cell_pair_0006	0.0009	-1.52699243208383
1	interaction_0098	cell_pair_0008	0.0009	-1.53951952995999
1	interaction_0084	cell_pair_0002	0.0009	-1.53951952995999
1	interaction_0022	cell_pair_0008	0.0009	-1.54793176977619
1	interaction_0020	cell_pair_0006	0.0009	-1.58207999218803
1	interaction_0096	cell_pair_0003	0.0009	-1.59509687785487
1	interaction_0176	cell_pair_0004	0.0009	-1.65290132937773
1	interaction_0095	cell_pair_0008	0.0009	-1.81603716515741
1	interaction_0096	cell_pair_0008	0.0009	-1.82623293226329
1	interaction_0201	cell_pair_0001	0.0009	-1.90508835297453
1	interaction_0108	cell_pair_0001	0.0009	-2.07096652135414
1	interaction_0060	cell_pair_0002	0.01	1.21661006874244
1	interaction_0268	cell_pair_0005	0.01	0.159629185821228
1	interaction_0244	cell_pair_0001	0.01	-0.036525876025114
1	interaction_0068	cell_pair_0001	0.01	-0.147202107181229
1	interaction_0076	cell_pair_0001	0.01	-0.160040412510468
1	interaction_0039	cell_pair_0004	0.01	-0.341902794648628
1	interaction_0170	cell_pair_0009	0.01	-0.388355456626338
1	interaction_0078	cell_pair_0006	0.01	-0.405451450449646
1	interaction_0089	cell_pair_0001	0.01	-0.407363571393423
1	interaction_0244	cell_pair_0002	0.01	-0.428565884123491
1	interaction_0172	cell_pair_0006	0.01	-0.500217879852688
1	interaction_0043	cell_pair_0006	0.01	-0.524915117051217
1	interaction_0172	cell_pair_0001	0.01	-0.560642821525743
1	interaction_0196	cell_pair_0001	0.01	-0.646112163715093
1	interaction_0172	cell_pair_0003	0.01	-0.910501849160897
1	interaction_0103	cell_pair_0001	0.01	-1.02620507034739
1	interaction_0040	cell_pair_0006	0.01	-1.15842936260448
1	interaction_0043	cell_pair_0001	0.01	-1.19759995988516
1	interaction_0017	cell_pair_0001	0.01	-1.45403163089471
1	interaction_0103	cell_pair_0002	0.01	-1.50225991139091
1	interaction_0098	cell_pair_0002	0.01	-1.54793176977619
1	interaction_0101	cell_pair_0002	0.01	-1.68501351453148
1	interaction_0014	cell_pair_0001	0.01	-1.70368943929191
1	interaction_0236	cell_pair_0003	0.01	-1.73696559416621
1	interaction_0090	cell_pair_0004	0.01	-1.8416629728329
1	interaction_0258	cell_pair_0008	0.01	-1.86775220170156
1	interaction_0236	cell_pair_0008	0.01	-1.86775220170156
1	interaction_0236	cell_pair_0002	0.01	-1.92139016530363
1	interaction_0060	cell_pair_0001	0.02	1.19282540355239
1	interaction_0062	cell_pair_0006	0.02	0.631337144127481
1	interaction_0062	cell_pair_0002	0.02	0.409255146684838
1	interaction_0041	cell_pair_0006	0.02	-0.100051013810328
1	interaction_0194	cell_pair_0004	0.02	-0.473931188332412
1	interaction_0045	cell_pair_0006	0.02	-0.56277226108709
1	interaction_0265	cell_pair_0001	0.02	-0.749038426466781
1	interaction_0182	cell_pair_0001	0.02	-0.888968687611256
1	interaction_0172	cell_pair_0004	0.02	-0.897006006676674
1	interaction_0172	cell_pair_0009	0.02	-0.926865295369785
1	interaction_0100	cell_pair_0001	0.02	-0.937878288092203
1	interaction_0078	cell_pair_0001	0.02	-1.01158797427521
1	interaction_0005	cell_pair_0002	0.02	-1.03800632257974
1	interaction_0265	cell_pair_0004	0.02	-1.0439433475876
1	interaction_0017	cell_pair_0008	0.02	-1.12343394124828
1	interaction_0019	cell_pair_0001	0.02	-1.18770715512673
1	interaction_0109	cell_pair_0004	0.02	-1.53115605702536
1	interaction_0101	cell_pair_0008	0.02	-1.67116353577046
1	interaction_0236	cell_pair_0004	0.02	-1.76611193982572
1	interaction_0090	cell_pair_0003	0.02	-1.87302714374223
1	interaction_0249	cell_pair_0004	0.03	-0.390245037827557
1	interaction_0148	cell_pair_0001	0.03	-0.533242384273829
1	interaction_0173	cell_pair_0003	0.03	-0.541617995843987
1	interaction_0035	cell_pair_0006	0.03	-0.579921884020626
1	interaction_0249	cell_pair_0001	0.03	-0.783389931257558
1	interaction_0250	cell_pair_0001	0.03	-0.783389931257558
1	interaction_0084	cell_pair_0006	0.03	-0.823677227359537
1	interaction_0055	cell_pair_0006	0.03	-1.17136841831198
1	interaction_0148	cell_pair_0003	0.03	-1.45798964446339
1	interaction_0246	cell_pair_0004	0.03	-1.63039392996816
1	interaction_0084	cell_pair_0001	0.03	-1.70839644196944
1	interaction_0146	cell_pair_0001	0.03	-1.83650126771712
1	interaction_0055	cell_pair_0002	0.03	-2.16488438474178
1	interaction_0108	cell_pair_0006	0.03	-2.39592867633114
1	interaction_0062	cell_pair_0001	0.04	0.367371065648529
1	interaction_0250	cell_pair_0003	0.04	-0.329159664118438
1	interaction_0021	cell_pair_0001	0.04	-0.45205668870965
1	interaction_0250	cell_pair_0004	0.04	-0.771027430239839
1	interaction_0194	cell_pair_0001	0.04	-0.968604803724466
1	interaction_0094	cell_pair_0004	0.04	-1.02326977932285
1	interaction_0098	cell_pair_0001	0.04	-1.12029423371771
1	interaction_0101	cell_pair_0001	0.04	-1.22095044716254
1	interaction_0098	cell_pair_0004	0.04	-1.50225991139091
1	interaction_0258	cell_pair_0001	0.04	-2.22431729826094
1	interaction_0247	cell_pair_0001	0.04	-2.82623293226329
1	interaction_0212	cell_pair_0002	0.05	0.562669826102702
1	interaction_0173	cell_pair_0006	0.05	-0.29689930039584
1	interaction_0089	cell_pair_0003	0.05	-0.664288089679538
1	interaction_0045	cell_pair_0001	0.05	-1.2584251525812
1	interaction_0131	cell_pair_0001	0.05	-1.612637459164
1	interaction_0101	cell_pair_0004	0.05	-1.63039392996816
1	interaction_0236	cell_pair_0001	0.05	-1.91593573521153
1	interaction_0109	cell_pair_0003	0.05	-1.93236128312464
1	interaction_0091	cell_pair_0006	0.05	-1.93236128312464
1	interaction_0004	cell_pair_0006	0.05	-3.0
2	interaction_0224	cell_pair_0008	0.0009	3.9701173976055
2	interaction_0058	cell_pair_0007	0.0009	3.54213420796755
2	interaction_0231	cell_pair_0004	0.0009	3.42250213510056
2	interaction_0231	cell_pair_0008	0.0009	3.41264605465516
2	interaction_0224	cell_pair_0004	0.0009	3.40626454061069
2	interaction_0231	cell_pair_0001	0.0009	3.38377340195843
2	interaction_0231	cell_pair_0002	0.0009	3.38308215809446
2	interaction_0231	cell_pair_0003	0.0009	3.38266725274504
2	interaction_0231	cell_pair_0006	0.0009	3.36148765214307
2	interaction_0186	cell_pair_0007	0.0009	3.25202198889951
2	interaction_0186	cell_pair_0005	0.0009	3.18459768415576
2	interaction_0186	cell_pair_0008	0.0009	3.17504548611091
2	interaction_0186	cell_pair_0004	0.0009	3.14535138557262
2	interaction_0188	cell_pair_0005	0.0009	3.12994238397696
2	interaction_0186	cell_pair_0001	0.0009	3.11669744320102
2	interaction_0188	cell_pair_0002	0.0009	3.11636475669178
2	interaction_0186	cell_pair_0002	0.0009	3.11619838466359
2	interaction_0049	cell_pair_0007	0.0009	2.95289264215304
2	interaction_0051	cell_pair_0007	0.0009	2.86591881455221
2	interaction_0047	cell_pair_0007	0.0009	2.8324849902876
2	interaction_0058	cell_pair_0006	0.0009	2.77505054148317
2	interaction_0058	cell_pair_0004	0.0009	2.77462894737121
2	interaction_0058	cell_pair_0002	0.0009	2.76489812281471
2	interaction_0058	cell_pair_0008	0.0009	2.75274859140713
2	interaction_0070	cell_pair_0007	0.0009	2.72704913033868
2	interaction_0058	cell_pair_0003	0.0009	2.72530490157444
2	interaction_0058	cell_pair_0001	0.0009	2.69732902379372
2	interaction_0059	cell_pair_0006	0.0009	2.69577115780567
2	interaction_0060	cell_pair_0007	0.0009	2.64777499312618
2	interaction_0068	cell_pair_0007	0.0009	2.5823151323163
2	interaction_0084	cell_pair_0007	0.0009	2.57458595908148
2	interaction_0062	cell_pair_0007	0.0009	2.52832126339897
2	interaction_0074	cell_pair_0007	0.0009	2.52230689287139
2	interaction_0035	cell_pair_0007	0.0009	2.49415956371284
2	interaction_0076	cell_pair_0007	0.0009	2.48413813120167
2	interaction_0174	cell_pair_0003	0.0009	2.47066700762489
2	interaction_0057	cell_pair_0007	0.0009	2.44890095114513
2	interaction_0053	cell_pair_0007	0.0009	2.44493204894218
2	interaction_0041	cell_pair_0007	0.0009	2.44334142580323
2	interaction_0039	cell_pair_0007	0.0009	2.43962313755712
2	interaction_0086	cell_pair_0007	0.0009	2.43776039353993
2	interaction_0045	cell_pair_0007	0.0009	2.43162295971329
2	interaction_0064	cell_pair_0007	0.0009	2.42680147161338
2	interaction_0055	cell_pair_0007	0.0009	2.4243846715381
2	interaction_0159	cell_pair_0005	0.0009	2.35247605905033
2	interaction_0162	cell_pair_0004	0.0009	2.1073530984483
2	interaction_0174	cell_pair_0002	0.0009	2.03597574366513
2	interaction_0165	cell_pair_0007	0.0009	1.85917445586644
2	interaction_0167	cell_pair_0007	0.0009	1.85917445586644
2	interaction_0164	cell_pair_0004	0.0009	1.8499992594661
2	interaction_0165	cell_pair_0008	0.0009	1.84959901115145
2	interaction_0162	cell_pair_0008	0.0009	1.84599177066457
2	interaction_0165	cell_pair_0003	0.0009	1.83592407425437
2	interaction_0167	cell_pair_0008	0.0009	1.83025532416768
2	interaction_0165	cell_pair_0004	0.0009	1.82741257439886
2	interaction_0167	cell_pair_0004	0.0009	1.82741257439886
2	interaction_0164	cell_pair_0008	0.0009	1.81721392425833
2	interaction_0166	cell_pair_0005	0.0009	1.81598522720104
2	interaction_0165	cell_pair_0005	0.0009	1.81598522720104
2	interaction_0167	cell_pair_0005	0.0009	1.81598522720104
2	interaction_0161	cell_pair_0008	0.0009	1.81434533496322
2	interaction_0162	cell_pair_0005	0.0009	1.81434533496322
2	interaction_0165	cell_pair_0006	0.0009	1.79784306706554
2	interaction_0165	cell_pair_0002	0.0009	1.79659775404831
2	interaction_0167	cell_pair_0002	0.0009	1.79659775404831
2	interaction_0160	cell_pair_0006	0.0009	1.79327165449808
2	interaction_0165	cell_pair_0001	0.0009	1.77778790427355
2	interaction_0167	cell_pair_0001	0.0009	1.77778790427355
2	interaction_0049	cell_pair_0006	0.0009	1.55483439589419
2	interaction_0049	cell_pair_0004	0.0009	1.55385196818113
2	interaction_0049	cell_pair_0002	0.0009	1.53156860881496
2	interaction_0049	cell_pair_0008	0.0009	1.50233060171601
2	interaction_0254	cell_pair_0005	0.0009	1.49620666592348
2	interaction_0049	cell_pair_0003	0.0009	1.43616183931445
2	interaction_0049	cell_pair_0001	0.0009	1.36737106564853
2	interaction_0050	cell_pair_0006	0.0009	1.36289064266586
2	interaction_0181	cell_pair_0003	0.0009	1.34596403034287
2	interaction_0051	cell_pair_0006	0.0009	1.31324585178756
2	interaction_0051	cell_pair_0004	0.0009	1.31208426151475
2	interaction_0051	cell_pair_0002	0.0009	1.28569812595813
2	interaction_0051	cell_pair_0008	0.0009	1.25096157353322
2	interaction_0047	cell_pair_0004	0.0009	1.21225804420273
2	interaction_0047	cell_pair_0002	0.0009	1.1833277060448
2	interaction_0051	cell_pair_0003	0.0009	1.17184731357334
2	interaction_0047	cell_pair_0008	0.0009	1.14665522211947
2	interaction_0051	cell_pair_0001	0.0009	1.08882003329859
2	interaction_0052	cell_pair_0006	0.0009	1.08338358771008
2	interaction_0047	cell_pair_0003	0.0009	1.06073915785768
2	interaction_0047	cell_pair_0001	0.0009	0.970853654340484
2	interaction_0048	cell_pair_0006	0.0009	0.965691949224705
2	interaction_0170	cell_pair_0008	0.0009	0.915329676013009
2	interaction_0070	cell_pair_0004	0.0009	0.859969548221026
2	interaction_0183	cell_pair_0004	0.0009	0.825378603892931
2	interaction_0070	cell_pair_0002	0.0009	0.823749360308273
2	interaction_0194	cell_pair_0007	0.0009	0.813935070481317
2	interaction_0070	cell_pair_0008	0.0009	0.77568270173906
2	interaction_0170	cell_pair_0002	0.0009	0.727702672837238
2	interaction_0170	cell_pair_0006	0.0009	0.720716242521131
2	interaction_0070	cell_pair_0003	0.0009	0.664482840364683
2	interaction_0248	cell_pair_0003	0.0009	0.642470537315822
2	interaction_0170	cell_pair_0004	0.0009	0.58111017522555
2	interaction_0181	cell_pair_0001	0.0009	0.578214165472454
2	interaction_0148	cell_pair_0004	0.0009	0.546956178141411
2	interaction_0070	cell_pair_0001	0.0009	0.54399071966485
2	interaction_0071	cell_pair_0006	0.0009	0.537047519404657
2	interaction_0170	cell_pair_0001	0.0009	0.534061602421118
2	interaction_0170	cell_pair_0003	0.0009	0.531069492725954
2	interaction_0268	cell_pair_0004	0.0009	0.521050736900963
2	interaction_0194	cell_pair_0008	0.0009	0.448900951145128
2	interaction_0173	cell_pair_0008	0.0009	0.32077347694587
2	interaction_0256	cell_pair_0005	0.0009	0.305678743242287
2	interaction_0255	cell_pair_0008	0.0009	0.301002256032814
2	interaction_0170	cell_pair_0005	0.0009	0.278579550458423
2	interaction_0068	cell_pair_0004	0.0009	0.242450073677701
2	interaction_0250	cell_pair_0003	0.0009	0.212880566344385
2	interaction_0084	cell_pair_0004	0.0009	0.20163386116965
2	interaction_0068	cell_pair_0002	0.0009	0.185232254230161
2	interaction_0084	cell_pair_0002	0.0009	0.144046369616707
2	interaction_0068	cell_pair_0008	0.0009	0.111031312388744
2	interaction_0259	cell_pair_0004	0.0009	0.102993993323326
2	interaction_0265	cell_pair_0005	0.0009	0.100304905795685
2	interaction_0018	cell_pair_0008	0.0009	0.0976107966264223
2	interaction_0084	cell_pair_0008	0.0009	0.0662614422687213
2	interaction_0249	cell_pair_0003	0.0009	0.063502942306158
2	interaction_0192	cell_pair_0008	0.0009	0.0496307677246004
2	interaction_0094	cell_pair_0007	0.0009	0.0482361856528476
2	interaction_0249	cell_pair_0006	0.0009	0.0412429822318813
2	interaction_0173	cell_pair_0002	0.0009	0.0271540515037266
2	interaction_0280	cell_pair_0004	0.0009	0.0214797274104514
2	interaction_0248	cell_pair_0006	0.0009	-0.00144341686966872
2	interaction_0248	cell_pair_0002	0.0009	-0.0174170530774094
2	interaction_0198	cell_pair_0003	0.0009	-0.0232697793228472
