design_series	aggregate_state_id	composition_fraction	wavelength_nm	relative_emission_au
series_A	state_1	0.091	1030.0	0.07517
series_A	state_2	0.062	1030.0	0.05648
series_A	state_3	0.052	1030.0	0.04887
series_A	state_4	0.0415	1030.0	0.03723
series_A	state_5	0.027	1030.0	0.0288
series_A	state_1	0.091	1031.0	0.07515
series_A	state_2	0.062	1031.0	0.05647
series_A	state_3	0.052	1031.0	0.04884
series_A	state_4	0.0415	1031.0	0.03722
series_A	state_5	0.027	1031.0	0.0288
series_A	state_1	0.091	1032.0	0.0751
series_A	state_2	0.062	1032.0	0.05646
series_A	state_3	0.052	1032.0	0.04883
series_A	state_4	0.0415	1032.0	0.0372
series_A	state_5	0.027	1032.0	0.02878
series_A	state_1	0.091	1033.0	0.07506
series_A	state_2	0.062	1033.0	0.05645
series_A	state_3	0.052	1033.0	0.04878
series_A	state_4	0.0415	1033.0	0.03719
series_A	state_5	0.027	1033.0	0.02878
series_A	state_1	0.091	1034.0	0.075
series_A	state_2	0.062	1034.0	0.05641
series_A	state_3	0.052	1034.0	0.04876
series_A	state_4	0.0415	1034.0	0.03717
series_A	state_5	0.027	1034.0	0.02878
series_A	state_1	0.091	1035.0	0.07491
series_A	state_2	0.062	1035.0	0.05636
series_A	state_3	0.052	1035.0	0.04875
series_A	state_4	0.0415	1035.0	0.03718
series_A	state_5	0.027	1035.0	0.02878
series_A	state_1	0.091	1036.0	0.07486
series_A	state_2	0.062	1036.0	0.05635
series_A	state_3	0.052	1036.0	0.04869
series_A	state_4	0.0415	1036.0	0.03713
series_A	state_5	0.027	1036.0	0.02878
series_A	state_1	0.091	1037.0	0.07483
series_A	state_2	0.062	1037.0	0.05631
series_A	state_3	0.052	1037.0	0.04864
series_A	state_4	0.0415	1037.0	0.0371
series_A	state_5	0.027	1037.0	0.02878
series_A	state_1	0.091	1038.0	0.07474
series_A	state_2	0.062	1038.0	0.05627
series_A	state_3	0.052	1038.0	0.04862
series_A	state_4	0.0415	1038.0	0.03708
series_A	state_5	0.027	1038.0	0.02878
series_A	state_1	0.091	1039.0	0.07468
series_A	state_2	0.062	1039.0	0.05626
series_A	state_3	0.052	1039.0	0.04859
series_A	state_4	0.0415	1039.0	0.03707
series_A	state_5	0.027	1039.0	0.02875
series_A	state_1	0.091	1040.0	0.07462
series_A	state_2	0.062	1040.0	0.05624
series_A	state_3	0.052	1040.0	0.04861
series_A	state_4	0.0415	1040.0	0.03706
series_A	state_5	0.027	1040.0	0.02873
series_A	state_1	0.091	1041.0	0.07457
series_A	state_2	0.062	1041.0	0.05622
series_A	state_3	0.052	1041.0	0.04859
series_A	state_4	0.0415	1041.0	0.037
series_A	state_5	0.027	1041.0	0.02872
series_A	state_1	0.091	1042.0	0.07448
series_A	state_2	0.062	1042.0	0.05617
series_A	state_3	0.052	1042.0	0.04858
series_A	state_4	0.0415	1042.0	0.03695
series_A	state_5	0.027	1042.0	0.02869
series_A	state_1	0.091	1043.0	0.07445
series_A	state_2	0.062	1043.0	0.05612
series_A	state_3	0.052	1043.0	0.04858
series_A	state_4	0.0415	1043.0	0.03696
series_A	state_5	0.027	1043.0	0.02868
series_A	state_1	0.091	1044.0	0.07439
series_A	state_2	0.062	1044.0	0.05608
series_A	state_3	0.052	1044.0	0.04855
series_A	state_4	0.0415	1044.0	0.0369
series_A	state_5	0.027	1044.0	0.02869
series_A	state_1	0.091	1045.0	0.07434
series_A	state_2	0.062	1045.0	0.05602
series_A	state_3	0.052	1045.0	0.04855
series_A	state_4	0.0415	1045.0	0.03691
series_A	state_5	0.027	1045.0	0.02867
series_A	state_1	0.091	1046.0	0.07428
series_A	state_2	0.062	1046.0	0.05597
series_A	state_3	0.052	1046.0	0.04851
series_A	state_4	0.0415	1046.0	0.03688
series_A	state_5	0.027	1046.0	0.02866
series_A	state_1	0.091	1047.0	0.07422
series_A	state_2	0.062	1047.0	0.05591
series_A	state_3	0.052	1047.0	0.04849
series_A	state_4	0.0415	1047.0	0.03686
series_A	state_5	0.027	1047.0	0.02865
series_A	state_1	0.091	1048.0	0.07414
series_A	state_2	0.062	1048.0	0.05585
series_A	state_3	0.052	1048.0	0.04844
series_A	state_4	0.0415	1048.0	0.03684
series_A	state_5	0.027	1048.0	0.02864
series_A	state_1	0.091	1049.0	0.07404
series_A	state_2	0.062	1049.0	0.05578
series_A	state_3	0.052	1049.0	0.04846
series_A	state_4	0.0415	1049.0	0.03681
series_A	state_5	0.027	1049.0	0.02862
series_A	state_1	0.091	1050.0	0.07395
series_A	state_2	0.062	1050.0	0.05574
series_A	state_3	0.052	1050.0	0.04846
series_A	state_4	0.0415	1050.0	0.03679
series_A	state_5	0.027	1050.0	0.02863
series_A	state_1	0.091	1051.0	0.07385
series_A	state_2	0.062	1051.0	0.05569
series_A	state_3	0.052	1051.0	0.04846
series_A	state_4	0.0415	1051.0	0.03675
series_A	state_5	0.027	1051.0	0.02859
series_A	state_1	0.091	1052.0	0.07373
series_A	state_2	0.062	1052.0	0.05566
series_A	state_3	0.052	1052.0	0.04846
series_A	state_4	0.0415	1052.0	0.03675
series_A	state_5	0.027	1052.0	0.02856
series_A	state_1	0.091	1053.0	0.07362
series_A	state_2	0.062	1053.0	0.05561
series_A	state_3	0.052	1053.0	0.04843
series_A	state_4	0.0415	1053.0	0.03677
series_A	state_5	0.027	1053.0	0.02856
series_A	state_1	0.091	1054.0	0.0735
series_A	state_2	0.062	1054.0	0.05553
series_A	state_3	0.052	1054.0	0.0484
series_A	state_4	0.0415	1054.0	0.03678
series_A	state_5	0.027	1054.0	0.02853
series_A	state_1	0.091	1055.0	0.07337
series_A	state_2	0.062	1055.0	0.05548
series_A	state_3	0.052	1055.0	0.04837
series_A	state_4	0.0415	1055.0	0.03673
series_A	state_5	0.027	1055.0	0.02852
series_A	state_1	0.091	1056.0	0.07323
series_A	state_2	0.062	1056.0	0.05544
series_A	state_3	0.052	1056.0	0.04834
series_A	state_4	0.0415	1056.0	0.03669
series_A	state_5	0.027	1056.0	0.02847
series_A	state_1	0.091	1057.0	0.07312
series_A	state_2	0.062	1057.0	0.05537
series_A	state_3	0.052	1057.0	0.04831
series_A	state_4	0.0415	1057.0	0.03666
series_A	state_5	0.027	1057.0	0.02845
series_A	state_1	0.091	1058.0	0.07298
series_A	state_2	0.062	1058.0	0.05532
series_A	state_3	0.052	1058.0	0.04828
series_A	state_4	0.0415	1058.0	0.03663
series_A	state_5	0.027	1058.0	0.02843
series_A	state_1	0.091	1059.0	0.07288
series_A	state_2	0.062	1059.0	0.05527
series_A	state_3	0.052	1059.0	0.04824
series_A	state_4	0.0415	1059.0	0.03659
series_A	state_5	0.027	1059.0	0.02839
series_A	state_1	0.091	1060.0	0.0728
series_A	state_2	0.062	1060.0	0.05519
series_A	state_3	0.052	1060.0	0.04821
series_A	state_4	0.0415	1060.0	0.03652
series_A	state_5	0.027	1060.0	0.02836
series_A	state_1	0.091	1061.0	0.07273
series_A	state_2	0.062	1061.0	0.05511
series_A	state_3	0.052	1061.0	0.04817
series_A	state_4	0.0415	1061.0	0.03644
series_A	state_5	0.027	1061.0	0.02833
series_A	state_1	0.091	1062.0	0.07258
series_A	state_2	0.062	1062.0	0.05501
series_A	state_3	0.052	1062.0	0.04815
series_A	state_4	0.0415	1062.0	0.03638
series_A	state_5	0.027	1062.0	0.02832
series_A	state_1	0.091	1063.0	0.07251
series_A	state_2	0.062	1063.0	0.05495
series_A	state_3	0.052	1063.0	0.04809
series_A	state_4	0.0415	1063.0	0.03631
series_A	state_5	0.027	1063.0	0.02833
series_A	state_1	0.091	1064.0	0.07242
series_A	state_2	0.062	1064.0	0.05485
series_A	state_3	0.052	1064.0	0.04801
series_A	state_4	0.0415	1064.0	0.03622
series_A	state_5	0.027	1064.0	0.02831
series_A	state_1	0.091	1065.0	0.07233
series_A	state_2	0.062	1065.0	0.05472
series_A	state_3	0.052	1065.0	0.04796
series_A	state_4	0.0415	1065.0	0.03617
series_A	state_5	0.027	1065.0	0.02828
series_A	state_1	0.091	1066.0	0.07218
series_A	state_2	0.062	1066.0	0.05462
series_A	state_3	0.052	1066.0	0.04787
series_A	state_4	0.0415	1066.0	0.03608
series_A	state_5	0.027	1066.0	0.02826
series_A	state_1	0.091	1067.0	0.07208
series_A	state_2	0.062	1067.0	0.05451
series_A	state_3	0.052	1067.0	0.04783
series_A	state_4	0.0415	1067.0	0.036
series_A	state_5	0.027	1067.0	0.02823
series_A	state_1	0.091	1068.0	0.07195
series_A	state_2	0.062	1068.0	0.05437
series_A	state_3	0.052	1068.0	0.04775
series_A	state_4	0.0415	1068.0	0.03593
series_A	state_5	0.027	1068.0	0.02819
series_A	state_1	0.091	1069.0	0.07182
series_A	state_2	0.062	1069.0	0.05423
series_A	state_3	0.052	1069.0	0.04768
series_A	state_4	0.0415	1069.0	0.03588
series_A	state_5	0.027	1069.0	0.02816
series_A	state_1	0.091	1070.0	0.07169
series_A	state_2	0.062	1070.0	0.05409
series_A	state_3	0.052	1070.0	0.04759
series_A	state_4	0.0415	1070.0	0.03582
series_A	state_5	0.027	1070.0	0.02812
series_A	state_1	0.091	1071.0	0.07157
series_A	state_2	0.062	1071.0	0.05395
series_A	state_3	0.052	1071.0	0.04751
series_A	state_4	0.0415	1071.0	0.03577
series_A	state_5	0.027	1071.0	0.02809
series_A	state_1	0.091	1072.0	0.07146
series_A	state_2	0.062	1072.0	0.05384
series_A	state_3	0.052	1072.0	0.0474
series_A	state_4	0.0415	1072.0	0.03574
series_A	state_5	0.027	1072.0	0.02804
series_A	state_1	0.091	1073.0	0.07136
series_A	state_2	0.062	1073.0	0.0537
series_A	state_3	0.052	1073.0	0.0473
series_A	state_4	0.0415	1073.0	0.03571
series_A	state_5	0.027	1073.0	0.02802
series_A	state_1	0.091	1074.0	0.07123
series_A	state_2	0.062	1074.0	0.0536
series_A	state_3	0.052	1074.0	0.04722
series_A	state_4	0.0415	1074.0	0.03568
series_A	state_5	0.027	1074.0	0.02798
series_A	state_1	0.091	1075.0	0.07112
series_A	state_2	0.062	1075.0	0.05352
series_A	state_3	0.052	1075.0	0.04714
series_A	state_4	0.0415	1075.0	0.03564
series_A	state_5	0.027	1075.0	0.02792
series_A	state_1	0.091	1076.0	0.07099
series_A	state_2	0.062	1076.0	0.05344
series_A	state_3	0.052	1076.0	0.04704
series_A	state_4	0.0415	1076.0	0.03565
series_A	state_5	0.027	1076.0	0.02787
series_A	state_1	0.091	1077.0	0.07094
series_A	state_2	0.062	1077.0	0.05335
series_A	state_3	0.052	1077.0	0.04699
series_A	state_4	0.0415	1077.0	0.03564
series_A	state_5	0.027	1077.0	0.02784
series_A	state_1	0.091	1078.0	0.07083
series_A	state_2	0.062	1078.0	0.05331
series_A	state_3	0.052	1078.0	0.04695
series_A	state_4	0.0415	1078.0	0.03557
series_A	state_5	0.027	1078.0	0.02779
series_A	state_1	0.091	1079.0	0.07073
series_A	state_2	0.062	1079.0	0.05323
series_A	state_3	0.052	1079.0	0.04688
series_A	state_4	0.0415	1079.0	0.03551
series_A	state_5	0.027	1079.0	0.02772
series_A	state_1	0.091	1080.0	0.07058
series_A	state_2	0.062	1080.0	0.05316
series_A	state_3	0.052	1080.0	0.04683
series_A	state_4	0.0415	1080.0	0.03543
series_A	state_5	0.027	1080.0	0.02767
series_A	state_1	0.091	1081.0	0.07036
series_A	state_2	0.062	1081.0	0.05313
series_A	state_3	0.052	1081.0	0.04674
series_A	state_4	0.0415	1081.0	0.03533
series_A	state_5	0.027	1081.0	0.02764
series_A	state_1	0.091	1082.0	0.07012
series_A	state_2	0.062	1082.0	0.05306
series_A	state_3	0.052	1082.0	0.04667
series_A	state_4	0.0415	1082.0	0.03528
series_A	state_5	0.027	1082.0	0.02763
series_A	state_1	0.091	1083.0	0.06992
series_A	state_2	0.062	1083.0	0.05297
series_A	state_3	0.052	1083.0	0.04654
series_A	state_4	0.0415	1083.0	0.03521
series_A	state_5	0.027	1083.0	0.02755
series_A	state_1	0.091	1084.0	0.0697
series_A	state_2	0.062	1084.0	0.05287
series_A	state_3	0.052	1084.0	0.04642
series_A	state_4	0.0415	1084.0	0.03512
series_A	state_5	0.027	1084.0	0.02748
series_A	state_1	0.091	1085.0	0.06943
series_A	state_2	0.062	1085.0	0.05276
series_A	state_3	0.052	1085.0	0.0463
series_A	state_4	0.0415	1085.0	0.03506
series_A	state_5	0.027	1085.0	0.0274
series_A	state_1	0.091	1086.0	0.06916
series_A	state_2	0.062	1086.0	0.05263
series_A	state_3	0.052	1086.0	0.04618
series_A	state_4	0.0415	1086.0	0.03497
series_A	state_5	0.027	1086.0	0.02736
series_A	state_1	0.091	1087.0	0.06891
series_A	state_2	0.062	1087.0	0.05247
series_A	state_3	0.052	1087.0	0.04605
series_A	state_4	0.0415	1087.0	0.03488
series_A	state_5	0.027	1087.0	0.02731
series_A	state_1	0.091	1088.0	0.06866
series_A	state_2	0.062	1088.0	0.05229
series_A	state_3	0.052	1088.0	0.04588
series_A	state_4	0.0415	1088.0	0.03478
series_A	state_5	0.027	1088.0	0.02728
series_A	state_1	0.091	1089.0	0.06838
series_A	state_2	0.062	1089.0	0.05209
series_A	state_3	0.052	1089.0	0.04573
series_A	state_4	0.0415	1089.0	0.03468
series_A	state_5	0.027	1089.0	0.02726
series_A	state_1	0.091	1090.0	0.06811
series_A	state_2	0.062	1090.0	0.05188
series_A	state_3	0.052	1090.0	0.04556
series_A	state_4	0.0415	1090.0	0.03456
series_A	state_5	0.027	1090.0	0.02719
series_A	state_1	0.091	1091.0	0.0679
series_A	state_2	0.062	1091.0	0.05169
series_A	state_3	0.052	1091.0	0.04538
series_A	state_4	0.0415	1091.0	0.03444
series_A	state_5	0.027	1091.0	0.02715
series_A	state_1	0.091	1092.0	0.06767
series_A	state_2	0.062	1092.0	0.05143
series_A	state_3	0.052	1092.0	0.04519
series_A	state_4	0.0415	1092.0	0.03433
series_A	state_5	0.027	1092.0	0.02712
series_A	state_1	0.091	1093.0	0.06745
series_A	state_2	0.062	1093.0	0.05122
series_A	state_3	0.052	1093.0	0.04501
series_A	state_4	0.0415	1093.0	0.03423
series_A	state_5	0.027	1093.0	0.02706
series_A	state_1	0.091	1094.0	0.06723
series_A	state_2	0.062	1094.0	0.05099
series_A	state_3	0.052	1094.0	0.04482
series_A	state_4	0.0415	1094.0	0.03412
series_A	state_5	0.027	1094.0	0.02701
series_A	state_1	0.091	1095.0	0.06702
series_A	state_2	0.062	1095.0	0.05075
series_A	state_3	0.052	1095.0	0.04464
series_A	state_4	0.0415	1095.0	0.03403
series_A	state_5	0.027	1095.0	0.02691
series_A	state_1	0.091	1096.0	0.06679
series_A	state_2	0.062	1096.0	0.0505
series_A	state_3	0.052	1096.0	0.04448
series_A	state_4	0.0415	1096.0	0.03391
series_A	state_5	0.027	1096.0	0.02685
series_A	state_1	0.091	1097.0	0.06665
series_A	state_2	0.062	1097.0	0.05024
series_A	state_3	0.052	1097.0	0.04434
series_A	state_4	0.0415	1097.0	0.03379
series_A	state_5	0.027	1097.0	0.02678
series_A	state_1	0.091	1098.0	0.0664
series_A	state_2	0.062	1098.0	0.05001
series_A	state_3	0.052	1098.0	0.04417
series_A	state_4	0.0415	1098.0	0.03365
series_A	state_5	0.027	1098.0	0.02671
series_A	state_1	0.091	1099.0	0.06616
series_A	state_2	0.062	1099.0	0.04975
series_A	state_3	0.052	1099.0	0.04401
series_A	state_4	0.0415	1099.0	0.03354
series_A	state_5	0.027	1099.0	0.02662
series_A	state_1	0.091	1100.0	0.06589
series_A	state_2	0.062	1100.0	0.04954
series_A	state_3	0.052	1100.0	0.04387
series_A	state_4	0.0415	1100.0	0.03343
series_A	state_5	0.027	1100.0	0.02653
series_A	state_1	0.091	1101.0	0.06561
series_A	state_2	0.062	1101.0	0.04935
series_A	state_3	0.052	1101.0	0.04372
series_A	state_4	0.0415	1101.0	0.03333
series_A	state_5	0.027	1101.0	0.02645
series_A	state_1	0.091	1102.0	0.06533
series_A	state_2	0.062	1102.0	0.04915
series_A	state_3	0.052	1102.0	0.04358
series_A	state_4	0.0415	1102.0	0.03327
series_A	state_5	0.027	1102.0	0.02638
series_A	state_1	0.091	1103.0	0.06506
series_A	state_2	0.062	1103.0	0.04898
series_A	state_3	0.052	1103.0	0.04338
series_A	state_4	0.0415	1103.0	0.03317
series_A	state_5	0.027	1103.0	0.02626
series_A	state_1	0.091	1104.0	0.0648
series_A	state_2	0.062	1104.0	0.04882
series_A	state_3	0.052	1104.0	0.04322
series_A	state_4	0.0415	1104.0	0.03306
series_A	state_5	0.027	1104.0	0.02616
series_A	state_1	0.091	1105.0	0.0645
series_A	state_2	0.062	1105.0	0.04867
series_A	state_3	0.052	1105.0	0.04304
series_A	state_4	0.0415	1105.0	0.03297
series_A	state_5	0.027	1105.0	0.02605
series_A	state_1	0.091	1106.0	0.0642
series_A	state_2	0.062	1106.0	0.04852
series_A	state_3	0.052	1106.0	0.04289
series_A	state_4	0.0415	1106.0	0.03285
series_A	state_5	0.027	1106.0	0.02596
series_A	state_1	0.091	1107.0	0.06389
series_A	state_2	0.062	1107.0	0.04836
series_A	state_3	0.052	1107.0	0.04271
series_A	state_4	0.0415	1107.0	0.03273
series_A	state_5	0.027	1107.0	0.0259
series_A	state_1	0.091	1108.0	0.06361
series_A	state_2	0.062	1108.0	0.04819
series_A	state_3	0.052	1108.0	0.04257
series_A	state_4	0.0415	1108.0	0.03263
series_A	state_5	0.027	1108.0	0.0258
series_A	state_1	0.091	1109.0	0.06331
series_A	state_2	0.062	1109.0	0.04805
series_A	state_3	0.052	1109.0	0.04243
series_A	state_4	0.0415	1109.0	0.03256
series_A	state_5	0.027	1109.0	0.02571
series_A	state_1	0.091	1110.0	0.06301
series_A	state_2	0.062	1110.0	0.04785
series_A	state_3	0.052	1110.0	0.04226
series_A	state_4	0.0415	1110.0	0.03244
series_A	state_5	0.027	1110.0	0.02561
series_A	state_1	0.091	1111.0	0.06273
series_A	state_2	0.062	1111.0	0.04769
series_A	state_3	0.052	1111.0	0.04209
series_A	state_4	0.0415	1111.0	0.03233
series_A	state_5	0.027	1111.0	0.02552
series_A	state_1	0.091	1112.0	0.06242
series_A	state_2	0.062	1112.0	0.04748
series_A	state_3	0.052	1112.0	0.04192
series_A	state_4	0.0415	1112.0	0.03221
series_A	state_5	0.027	1112.0	0.02543
series_A	state_1	0.091	1113.0	0.06211
series_A	state_2	0.062	1113.0	0.04734
series_A	state_3	0.052	1113.0	0.04174
series_A	state_4	0.0415	1113.0	0.03209
series_A	state_5	0.027	1113.0	0.0253
series_A	state_1	0.091	1114.0	0.06176
series_A	state_2	0.062	1114.0	0.04711
series_A	state_3	0.052	1114.0	0.04157
series_A	state_4	0.0415	1114.0	0.03198
series_A	state_5	0.027	1114.0	0.0252
series_A	state_1	0.091	1115.0	0.06139
series_A	state_2	0.062	1115.0	0.04691
series_A	state_3	0.052	1115.0	0.0414
series_A	state_4	0.0415	1115.0	0.03183
series_A	state_5	0.027	1115.0	0.02505
series_A	state_1	0.091	1116.0	0.06103
series_A	state_2	0.062	1116.0	0.04668
series_A	state_3	0.052	1116.0	0.04122
series_A	state_4	0.0415	1116.0	0.03168
series_A	state_5	0.027	1116.0	0.02494
series_A	state_1	0.091	1117.0	0.06069
series_A	state_2	0.062	1117.0	0.04648
series_A	state_3	0.052	1117.0	0.04103
series_A	state_4	0.0415	1117.0	0.03156
series_A	state_5	0.027	1117.0	0.02484
series_A	state_1	0.091	1118.0	0.06032
series_A	state_2	0.062	1118.0	0.04628
series_A	state_3	0.052	1118.0	0.04088
series_A	state_4	0.0415	1118.0	0.03145
series_A	state_5	0.027	1118.0	0.02474
series_A	state_1	0.091	1119.0	0.05998
series_A	state_2	0.062	1119.0	0.04608
series_A	state_3	0.052	1119.0	0.04074
series_A	state_4	0.0415	1119.0	0.0313
series_A	state_5	0.027	1119.0	0.02462
series_A	state_1	0.091	1120.0	0.05965
series_A	state_2	0.062	1120.0	0.0459
series_A	state_3	0.052	1120.0	0.04062
series_A	state_4	0.0415	1120.0	0.03112
series_A	state_5	0.027	1120.0	0.02454
series_A	state_1	0.091	1121.0	0.05934
series_A	state_2	0.062	1121.0	0.04572
series_A	state_3	0.052	1121.0	0.04046
series_A	state_4	0.0415	1121.0	0.03098
series_A	state_5	0.027	1121.0	0.02448
series_A	state_1	0.091	1122.0	0.05902
series_A	state_2	0.062	1122.0	0.04554
series_A	state_3	0.052	1122.0	0.04026
series_A	state_4	0.0415	1122.0	0.03079
series_A	state_5	0.027	1122.0	0.02442
series_A	state_1	0.091	1123.0	0.05876
series_A	state_2	0.062	1123.0	0.04536
series_A	state_3	0.052	1123.0	0.04007
series_A	state_4	0.0415	1123.0	0.03063
series_A	state_5	0.027	1123.0	0.02433
series_A	state_1	0.091	1124.0	0.05852
series_A	state_2	0.062	1124.0	0.04515
series_A	state_3	0.052	1124.0	0.03991
series_A	state_4	0.0415	1124.0	0.03046
series_A	state_5	0.027	1124.0	0.02425
series_A	state_1	0.091	1125.0	0.0583
series_A	state_2	0.062	1125.0	0.04498
series_A	state_3	0.052	1125.0	0.03974
series_A	state_4	0.0415	1125.0	0.03027
series_A	state_5	0.027	1125.0	0.02417
series_A	state_1	0.091	1126.0	0.05811
series_A	state_2	0.062	1126.0	0.04477
series_A	state_3	0.052	1126.0	0.03958
series_A	state_4	0.0415	1126.0	0.03012
series_A	state_5	0.027	1126.0	0.02415
series_A	state_1	0.091	1127.0	0.05796
series_A	state_2	0.062	1127.0	0.04454
series_A	state_3	0.052	1127.0	0.03941
series_A	state_4	0.0415	1127.0	0.02996
series_A	state_5	0.027	1127.0	0.02415
series_A	state_1	0.091	1128.0	0.05783
series_A	state_2	0.062	1128.0	0.04435
series_A	state_3	0.052	1128.0	0.03927
series_A	state_4	0.0415	1128.0	0.02984
series_A	state_5	0.027	1128.0	0.0241
series_A	state_1	0.091	1129.0	0.05767
series_A	state_2	0.062	1129.0	0.04415
series_A	state_3	0.052	1129.0	0.03913
series_A	state_4	0.0415	1129.0	0.0297
series_A	state_5	0.027	1129.0	0.02407
series_A	state_1	0.091	1130.0	0.05751
series_A	state_2	0.062	1130.0	0.04397
series_A	state_3	0.052	1130.0	0.03898
series_A	state_4	0.0415	1130.0	0.02955
series_A	state_5	0.027	1130.0	0.02404
series_A	state_1	0.091	1131.0	0.05738
series_A	state_2	0.062	1131.0	0.04383
series_A	state_3	0.052	1131.0	0.03885
series_A	state_4	0.0415	1131.0	0.02944
series_A	state_5	0.027	1131.0	0.02399
series_A	state_1	0.091	1132.0	0.05726
series_A	state_2	0.062	1132.0	0.04367
